date,open,high,low,close,volume,marketcap,average
20171210,0.245548,0.245548,0.229304,0.237333,198174000,9512330000,0.24
20171209,0.252162,0.255684,0.240073,0.244708,205289000,9768540000,0.25
20171208,0.223636,0.278673,0.222168,0.252125,660172000,8663460000,0.25
20171207,0.232623,0.233760,0.221340,0.222823,275205000,9011630000,0.23
20171206,0.245416,0.245705,0.227742,0.232544,274526000,9507190000,0.24
20171205,0.253598,0.253988,0.245234,0.246101,174591000,9815990000,0.25
20171204,0.252919,0.255362,0.247160,0.253571,104650000,9768480000,0.25
20171203,0.255530,0.263072,0.247391,0.252558,134710000,9869310000,0.26
20171202,0.255656,0.259218,0.250756,0.255492,118250000,9874190000,0.25
20171201,0.250352,0.258828,0.239438,0.255699,182992000,9669290000,0.25
20171130,0.246433,0.261524,0.229586,0.250878,270907000,9517940000,0.25
20171129,0.297867,0.297867,0.239409,0.243064,541178000,11504500000,0.27
20171128,0.254037,0.301084,0.253415,0.299152,720743000,9811650000,0.28
20171127,0.248305,0.254733,0.247861,0.253927,196735000,9590240000,0.25
20171126,0.252914,0.252914,0.248589,0.248818,133297000,9768270000,0.25
20171125,0.244178,0.255700,0.243584,0.252393,212593000,9430850000,0.25
20171124,0.242851,0.245388,0.238421,0.244642,211486000,9379600000,0.24
20171123,0.238991,0.250096,0.237304,0.242402,240685000,9230520000,0.24
20171122,0.232642,0.240848,0.232317,0.238859,167078000,8985300000,0.24
20171121,0.237978,0.240974,0.227200,0.233271,217851000,9191390000,0.23
20171120,0.231336,0.243430,0.230917,0.238759,214663000,8934850000,0.24
20171119,0.228140,0.236231,0.226037,0.231016,193808000,8811410000,0.23
20171118,0.226547,0.230399,0.222399,0.228627,144298000,8749900000,0.23
20171117,0.224768,0.239409,0.220273,0.226581,397071000,8681190000,0.23
20171116,0.212655,0.271790,0.209287,0.227107,1022580000,8213360000,0.24
20171115,0.208937,0.213105,0.208058,0.212956,100294000,8069730000,0.21
20171114,0.203679,0.213693,0.203679,0.209825,127361000,7866670000,0.21
20171113,0.197472,0.204081,0.197456,0.203442,132567000,7608890000,0.20
20171112,0.210214,0.210214,0.195389,0.197339,251175000,8099860000,0.20
20171111,0.205948,0.214456,0.205459,0.210430,134503000,7935490000,0.21
20171110,0.218256,0.219068,0.205260,0.206483,141033000,8409740000,0.21
20171109,0.217911,0.221791,0.214866,0.217488,147917000,8396440000,0.22
20171108,0.210675,0.221458,0.208060,0.217437,156959000,8117620000,0.21
20171107,0.205103,0.211375,0.203978,0.210354,114073000,7902920000,0.21
20171106,0.201967,0.208662,0.201410,0.205990,102233000,7782080000,0.21
20171105,0.203274,0.205124,0.201117,0.202055,46959000,7832450000,0.20
20171104,0.208083,0.208479,0.202133,0.203750,74013200,8017770000,0.21
20171103,0.206205,0.228026,0.201728,0.208133,373402000,7945410000,0.21
20171102,0.194596,0.211848,0.183815,0.205861,197770000,7498090000,0.20
20171101,0.200247,0.201501,0.193613,0.194124,67921000,7715840000,0.20
20171031,0.202405,0.203778,0.200461,0.200558,43875700,7798990000,0.20
20171030,0.203076,0.204135,0.201946,0.202711,34835100,7824820000,0.20
20171029,0.201358,0.205209,0.200075,0.202785,62511100,7758640000,0.20
20171028,0.202592,0.203476,0.201401,0.201835,26864900,7806200000,0.20
20171027,0.203668,0.204492,0.201771,0.202785,29623000,7847650000,0.20
20171026,0.204444,0.206289,0.202660,0.203628,38193100,7877530000,0.20
20171025,0.207113,0.208237,0.201803,0.204604,75017500,7980370000,0.21
20171024,0.195567,0.217508,0.190455,0.206644,220081000,7535480000,0.20
20171023,0.203504,0.203919,0.190729,0.196928,99914800,7841330000,0.20
20171022,0.210958,0.211901,0.200722,0.204177,75849500,8128520000,0.21
20171021,0.210189,0.212381,0.200774,0.211016,116807000,8098920000,0.21
20171020,0.215086,0.223822,0.208754,0.210549,182704000,8287600000,0.22
20171019,0.218229,0.231790,0.208317,0.215150,304542000,8408710000,0.22
20171018,0.231216,0.238150,0.207265,0.218520,354225000,8909100000,0.22
20171017,0.256098,0.263147,0.222939,0.232064,411265000,9867860000,0.24
20171016,0.263386,0.291359,0.249010,0.256232,963158000,10148700000,0.27
20171015,0.257537,0.268419,0.249048,0.263983,280211000,9923310000,0.26
20171014,0.261150,0.267721,0.257320,0.257320,211160000,10062500000,0.26
20171013,0.248285,0.264250,0.238867,0.260489,398689000,9583920000,0.25
20171012,0.265046,0.267468,0.248414,0.248414,245004000,10230900000,0.26
20171011,0.260658,0.267843,0.259080,0.264439,161206000,10061500000,0.26
20171010,0.252825,0.266560,0.241193,0.260733,384049000,9758310000,0.25
20171009,0.278758,0.278758,0.240430,0.251825,610110000,10759300000,0.26
20171008,0.238312,0.279944,0.237532,0.279944,529838000,9198180000,0.26
20171007,0.233963,0.239336,0.233478,0.238610,77950200,9030320000,0.24
20171006,0.237726,0.242424,0.233533,0.234039,167492000,9115310000,0.24
20171005,0.215583,0.241023,0.215583,0.237016,404299000,8266280000,0.23
20171004,0.203218,0.217024,0.202647,0.214774,123573000,7792170000,0.21
20171003,0.203209,0.204808,0.198730,0.203318,48703100,7791820000,0.20
20171002,0.206077,0.206556,0.199444,0.202676,77412300,7901790000,0.20
20171001,0.197622,0.207185,0.196170,0.206532,51345500,7577590000,0.20
20170930,0.193824,0.199826,0.193497,0.197529,54729300,7431970000,0.20
20170929,0.196105,0.196203,0.187172,0.193606,72291200,7519420000,0.19
20170928,0.202532,0.203271,0.191344,0.196131,117962000,7765860000,0.20
20170927,0.185297,0.207687,0.185098,0.203299,249934000,7105010000,0.20
20170926,0.181968,0.191247,0.180085,0.186119,70000700,6977340000,0.19
20170925,0.175519,0.183665,0.174939,0.181487,35622600,6730080000,0.18
20170924,0.178175,0.178939,0.174165,0.175787,20566500,6831900000,0.18
20170923,0.173371,0.178672,0.171527,0.177882,32476700,6647700000,0.18
20170922,0.171567,0.175870,0.169291,0.173510,37244700,6578530000,0.17
20170921,0.180981,0.182109,0.171148,0.171754,43583200,6939500000,0.18
20170920,0.183710,0.186229,0.180333,0.182078,34521600,7044160000,0.18
20170919,0.189819,0.190680,0.181334,0.184041,54046100,7278390000,0.19
20170918,0.178309,0.190019,0.178309,0.189768,88397900,6837060000,0.18
20170917,0.178377,0.181121,0.171017,0.178393,49161100,6839640000,0.18
20170916,0.181925,0.187417,0.172279,0.179082,84495200,6975690000,0.18
20170915,0.165035,0.189184,0.150973,0.181358,289414000,6328090000,0.17
20170914,0.200427,0.202010,0.164167,0.164167,152533000,7685140000,0.18
20170913,0.209630,0.209674,0.196179,0.200778,105471000,8038030000,0.20
20170912,0.214860,0.220623,0.207608,0.209303,94519500,8238550000,0.21
20170911,0.212513,0.220057,0.210353,0.214441,138339000,8148560000,0.22
20170910,0.209606,0.216529,0.197605,0.213031,117091000,8037080000,0.21
20170909,0.211293,0.211892,0.206395,0.209995,51185500,8101800000,0.21
20170908,0.223615,0.224308,0.206103,0.211518,151329000,8574260000,0.22
20170907,0.226382,0.227210,0.219618,0.223640,103080000,8680360000,0.22
20170906,0.214951,0.226860,0.214805,0.226186,163297000,8242060000,0.22
20170905,0.205110,0.218674,0.190232,0.215189,242636000,7864700000,0.20
20170904,0.228781,0.228781,0.195960,0.204968,239613000,8772340000,0.21
20170903,0.227229,0.236443,0.218662,0.228811,186526000,8712840000,0.23
20170902,0.249348,0.249680,0.217774,0.226669,329928000,9560940000,0.23
20170901,0.255803,0.256162,0.243833,0.248479,283576000,9808460000,0.25
20170831,0.227558,0.261038,0.225907,0.255630,432574000,8725450000,0.24
20170830,0.218871,0.229805,0.217476,0.228006,181186000,8392340000,0.22
20170829,0.224026,0.225926,0.214867,0.218564,269770000,8590000000,0.22
20170828,0.203425,0.236260,0.196610,0.224508,542468000,7800090000,0.22
20170827,0.212617,0.212617,0.197717,0.202995,193971000,8152540000,0.21
20170826,0.218256,0.229086,0.210324,0.212577,184121000,8368790000,0.22
20170825,0.217200,0.232184,0.203022,0.217828,504484000,8328300000,0.22
20170824,0.252371,0.288783,0.212543,0.218958,1342360000,9676890000,0.25
20170823,0.240987,0.297662,0.219992,0.246827,1770400000,9240380000,0.26
20170822,0.194971,0.254659,0.171483,0.239286,1450040000,7475950000,0.21
20170821,0.158410,0.205684,0.154856,0.191918,447089000,6074040000,0.18
20170820,0.154569,0.161205,0.153432,0.158735,68542800,5926770000,0.16
20170819,0.159553,0.162348,0.152305,0.155057,87062100,6117890000,0.16
20170818,0.157117,0.168716,0.154162,0.158883,146539000,6024470000,0.16
20170817,0.160787,0.161001,0.155909,0.157498,56084300,6165190000,0.16
20170816,0.161238,0.161726,0.153087,0.160431,107920000,6182490000,0.16
20170815,0.169790,0.169790,0.158244,0.161221,100614000,6510400000,0.16
20170814,0.168376,0.180054,0.165289,0.169991,84388300,6457680000,0.17
20170813,0.173545,0.174147,0.162625,0.168092,110199000,6655930000,0.17
20170812,0.179221,0.182599,0.173242,0.173853,65229300,6873590000,0.18
20170811,0.180175,0.182631,0.177627,0.179307,54059700,6910180000,0.18
20170810,0.183168,0.183500,0.180013,0.180399,48162800,7023380000,0.18
20170809,0.192527,0.192914,0.180629,0.182947,97805400,7382220000,0.19
20170808,0.179602,0.194391,0.178487,0.192586,180028000,6886620000,0.19
20170807,0.179716,0.181847,0.177605,0.179021,58052100,6891020000,0.18
20170806,0.185398,0.189486,0.180298,0.180444,74161600,7108860000,0.18
20170805,0.173865,0.187844,0.173267,0.184737,114270000,6666640000,0.18
20170804,0.174555,0.176053,0.172224,0.173743,45170000,6693120000,0.17
20170803,0.173218,0.175969,0.171730,0.174612,31479000,6639970000,0.17
20170802,0.177531,0.179655,0.171618,0.173113,53441400,6805300000,0.18
20170801,0.168024,0.178332,0.166124,0.177053,119957000,6440860000,0.17
20170731,0.165050,0.169535,0.162002,0.167386,57273800,6326860000,0.17
20170730,0.169494,0.170411,0.164094,0.165082,40621700,6497250000,0.17
20170729,0.165218,0.171566,0.155475,0.169871,80897000,6333340000,0.16
20170728,0.173211,0.174078,0.162183,0.165937,74649800,6639700000,0.17
20170727,0.175210,0.176602,0.171980,0.173457,34575100,6716190000,0.17
20170726,0.177582,0.180872,0.169060,0.173822,76584600,6807110000,0.17
20170725,0.192280,0.192734,0.169797,0.178104,166807000,7370540000,0.18
20170724,0.194979,0.195279,0.189835,0.192002,56632800,7466020000,0.19
20170723,0.193568,0.204121,0.188722,0.195058,195682000,7411980000,0.20
20170722,0.182168,0.195009,0.181447,0.193320,83913800,6975460000,0.19
20170721,0.189430,0.190708,0.181098,0.182608,104722000,7253530000,0.19
20170720,0.170017,0.192918,0.167718,0.188295,183292000,6510190000,0.18
20170719,0.188498,0.188533,0.158188,0.168388,147778000,7217840000,0.17
20170718,0.179668,0.195807,0.165966,0.188718,295841000,6879740000,0.18
20170717,0.150146,0.179604,0.141425,0.177889,312685000,5749320000,0.16
20170716,0.169480,0.172575,0.119770,0.148056,257944000,6489640000,0.15
20170715,0.190976,0.191167,0.167118,0.170589,131779000,7312750000,0.18
20170714,0.200819,0.201156,0.183369,0.190769,97037600,7689650000,0.19
20170713,0.205873,0.230452,0.193357,0.200809,216750000,7883170000,0.21
20170712,0.184198,0.205898,0.177162,0.205354,153023000,7053180000,0.19
20170711,0.196415,0.203320,0.168265,0.185019,271415000,7520990000,0.19
20170710,0.234067,0.234067,0.185418,0.203165,119367000,8962770000,0.21
20170709,0.236884,0.248501,0.233416,0.233416,82755000,9070620000,0.24
20170708,0.239741,0.239741,0.221769,0.236134,124578000,9180000000,0.23
20170707,0.254858,0.255431,0.238892,0.239480,88408000,9758870000,0.25
20170706,0.256374,0.257148,0.253303,0.254641,43845800,9816910000,0.26
20170705,0.255125,0.261713,0.254275,0.256523,73292100,9769110000,0.26
20170704,0.259841,0.262258,0.254387,0.254709,56008900,9949670000,0.26
20170703,0.258977,0.262354,0.255666,0.259959,60367800,9916580000,0.26
20170702,0.254512,0.259951,0.250944,0.259449,54095000,9745600000,0.26
20170701,0.262855,0.263053,0.252966,0.254744,53611000,10065100000,0.26
20170630,0.266060,0.269160,0.262242,0.262930,67764500,10187800000,0.27
20170629,0.280565,0.280873,0.264175,0.265421,89745300,10743200000,0.27
20170628,0.275391,0.281490,0.267840,0.280455,126278000,10545100000,0.27
20170627,0.277288,0.278810,0.251052,0.276306,186951000,10617700000,0.26
20170626,0.298770,0.301980,0.260819,0.277288,280100000,11440300000,0.28
20170625,0.310816,0.311157,0.289148,0.298423,158845000,11901600000,0.30
20170624,0.319188,0.327117,0.306487,0.311110,313710000,12222100000,0.32
20170623,0.297718,0.320751,0.295551,0.319978,177221000,11400100000,0.31
20170622,0.299886,0.305852,0.291519,0.297848,194551000,11482700000,0.30
20170621,0.324623,0.327760,0.283614,0.296366,358493000,12429900000,0.31
20170620,0.292194,0.339533,0.290147,0.324427,793610000,11188200000,0.31
20170619,0.283977,0.296068,0.280233,0.296068,164955000,10873600000,0.29
20170618,0.268085,0.289468,0.265078,0.284600,232512000,10265000000,0.28
20170617,0.262358,0.270717,0.258105,0.268351,121948000,10045800000,0.26
20170616,0.259473,0.266211,0.252408,0.262068,88152400,9935290000,0.26
20170615,0.278196,0.278923,0.240868,0.259266,191548000,10662200000,0.26
20170614,0.265823,0.307854,0.263202,0.278447,431096000,10188000000,0.29
20170613,0.253823,0.274659,0.252200,0.266153,111937000,9728120000,0.26
20170612,0.273075,0.283290,0.247476,0.253964,149942000,10466000000,0.27
20170611,0.259445,0.277735,0.259113,0.272759,114566000,9943590000,0.27
20170610,0.285806,0.288991,0.257879,0.260874,156721000,10953900000,0.27
20170609,0.289695,0.299493,0.285884,0.286019,102482000,11115900000,0.29
20170608,0.280902,0.298570,0.276441,0.289678,103152000,10848900000,0.29
20170607,0.284677,0.298379,0.278874,0.279783,145839000,10994700000,0.29
20170606,0.294028,0.294537,0.276248,0.284548,132720000,11355900000,0.29
20170605,0.299862,0.302394,0.284600,0.294003,78433500,11581200000,0.29
20170604,0.298386,0.313944,0.277185,0.299413,153488000,11524200000,0.30
20170603,0.300460,0.310863,0.277563,0.294580,155454000,11604300000,0.29
20170602,0.333645,0.335809,0.290710,0.303448,293677000,12885900000,0.31
20170601,0.243946,0.336797,0.243946,0.333657,588819000,9330770000,0.29
20170531,0.205360,0.247677,0.193839,0.246590,160620000,7854880000,0.22
20170530,0.232191,0.237367,0.205324,0.205324,92808700,8881150000,0.22
20170529,0.227189,0.242820,0.214777,0.232070,86555600,8689830000,0.23
20170528,0.212887,0.242395,0.204652,0.229554,122253000,8142790000,0.22
20170527,0.272697,0.283363,0.162345,0.212549,255532000,10430500000,0.22
20170526,0.245083,0.327812,0.245083,0.271808,253935000,9374260000,0.29
20170525,0.291834,0.303467,0.238308,0.246065,237805000,11245100000,0.27
20170524,0.325054,0.357358,0.293009,0.295890,166168000,12525200000,0.33
20170523,0.313347,0.354014,0.291893,0.323368,153050000,12074100000,0.32
20170522,0.338403,0.345412,0.270091,0.317954,265699000,13039500000,0.31
20170521,0.353164,0.367636,0.332222,0.336201,129765000,13608300000,0.35
20170520,0.328631,0.370361,0.303941,0.351634,237792000,12663000000,0.34
20170519,0.363505,0.363505,0.300794,0.327801,269894000,14006800000,0.33
20170518,0.394931,0.408012,0.331116,0.364869,237644000,15128200000,0.37
20170517,0.355124,0.435170,0.326358,0.394132,470974000,13603300000,0.38
20170516,0.269824,0.349861,0.269824,0.349861,440882000,10335800000,0.31
20170515,0.220069,0.270720,0.220069,0.270720,223923000,8429940000,0.25
20170514,0.215179,0.223486,0.211186,0.220223,69732000,8242620000,0.22
20170513,0.206697,0.223602,0.186980,0.214878,117101000,7917710000,0.21
20170512,0.182760,0.209535,0.180984,0.206068,123635000,7000780000,0.20
20170511,0.185035,0.194828,0.162431,0.183135,103699000,7023110000,0.18
20170510,0.158471,0.201207,0.156363,0.186066,138792000,6014860000,0.18
20170509,0.199198,0.216890,0.134406,0.160074,214002000,7560680000,0.18
20170508,0.141620,0.237587,0.135105,0.198212,402611000,5375270000,0.19
20170507,0.101929,0.148274,0.098938,0.141763,249029000,3868770000,0.12
20170506,0.093429,0.106144,0.093429,0.101791,88394200,3546160000,0.10
20170505,0.080229,0.106935,0.078704,0.093550,184430000,3045130000,0.09
20170504,0.061062,0.085499,0.059283,0.078914,153374000,2313340000,0.07
20170503,0.053905,0.061435,0.052283,0.060490,42869000,2042180000,0.06
20170502,0.054646,0.055639,0.050710,0.053908,33814700,2070240000,0.05
20170501,0.051580,0.057779,0.049317,0.055115,61730100,1954090000,0.05
20170430,0.052807,0.054646,0.049574,0.051607,41974200,2000600000,0.05
20170429,0.044558,0.057719,0.044558,0.052868,114359000,1688070000,0.05
20170428,0.034843,0.045111,0.034784,0.044475,81121600,1320040000,0.04
20170427,0.032827,0.035376,0.032157,0.034816,16661600,1243640000,0.03
20170426,0.032390,0.033509,0.032183,0.032797,11921700,1227080000,0.03
20170425,0.031409,0.033826,0.031297,0.032346,13469200,1189920000,0.03
20170424,0.031236,0.031436,0.030738,0.031384,6333250,1183370000,0.03
20170423,0.031878,0.031974,0.030742,0.031278,4976320,1207680000,0.03
20170422,0.033122,0.033279,0.031422,0.031770,9020550,1254840000,0.03
20170421,0.029727,0.034044,0.029216,0.032780,28245700,1126210000,0.03
20170420,0.030259,0.030611,0.027493,0.029984,25650400,1135700000,0.03
20170419,0.033181,0.033387,0.029687,0.030173,13265600,1245350000,0.03
20170418,0.033638,0.034021,0.032866,0.033183,8970210,1262530000,0.03
20170417,0.033400,0.034060,0.032955,0.033655,7933260,1253560000,0.03
20170416,0.033880,0.034002,0.033194,0.033462,5980280,1271610000,0.03
20170415,0.033528,0.034281,0.033277,0.033955,4972610,1258400000,0.03
20170414,0.034262,0.035127,0.032986,0.033779,8869300,1285920000,0.03
20170413,0.034459,0.035574,0.033461,0.034383,15872400,1292790000,0.03
20170412,0.033002,0.034794,0.032477,0.034336,13437000,1238110000,0.03
20170411,0.033677,0.034576,0.032035,0.032952,11301000,1263420000,0.03
20170410,0.034123,0.035091,0.032806,0.033598,12012700,1280150000,0.03
20170409,0.035799,0.035799,0.032327,0.034020,15695600,1343050000,0.03
20170408,0.036355,0.036894,0.034932,0.035849,14782600,1363900000,0.04
20170407,0.032740,0.036935,0.030789,0.036319,36825000,1228290000,0.03
20170406,0.035672,0.036843,0.029463,0.032665,48264600,1338210000,0.03
20170405,0.037386,0.040178,0.035214,0.035544,42360300,1402530000,0.04
20170404,0.033032,0.040702,0.028324,0.037455,78538100,1239170000,0.03
20170403,0.060291,0.061594,0.027447,0.033023,155550000,2261800000,0.04
20170402,0.021938,0.071441,0.021696,0.061159,230622000,820232000,0.05
20170401,0.021743,0.022798,0.019664,0.021892,30657700,812963000,0.02
20170331,0.013049,0.021776,0.013049,0.020889,72699400,487885000,0.02
20170330,0.010125,0.014126,0.010125,0.013276,19821800,378563000,0.01
20170329,0.009526,0.010101,0.009520,0.010101,3344230,356171000,0.01
20170328,0.009568,0.009644,0.009280,0.009514,3111280,357724000,0.01
20170327,0.009482,0.010053,0.009155,0.009597,6336150,354514000,0.01
20170326,0.009159,0.009840,0.009079,0.009545,5475230,342448000,0.01
20170325,0.010502,0.010711,0.009040,0.009116,11334900,392674000,0.01
20170324,0.010528,0.010825,0.009135,0.010518,24493700,393620000,0.01
20170323,0.007284,0.010582,0.007258,0.010582,12315100,271965000,0.01
20170322,0.006908,0.007460,0.006882,0.007301,4652530,257915000,0.01
20170321,0.006996,0.007075,0.006792,0.006909,3021440,261234000,0.01
20170320,0.006915,0.007112,0.006761,0.006975,3423710,258208000,0.01
20170319,0.006736,0.007198,0.006556,0.006912,4241970,251511000,0.01
20170318,0.006137,0.007396,0.006118,0.006710,7223300,229142000,0.01
20170317,0.006406,0.006406,0.005970,0.006116,3442010,239193000,0.01
20170316,0.006319,0.006409,0.006213,0.006394,3860210,235622000,0.01
20170315,0.006370,0.006500,0.006301,0.006314,1376090,237552000,0.01
20170314,0.006346,0.006406,0.006277,0.006381,1358830,236634000,0.01
20170313,0.006271,0.006429,0.006156,0.006385,2561890,233853000,0.01
20170312,0.006214,0.006313,0.006086,0.006255,1531030,231721000,0.01
20170311,0.006229,0.006383,0.006130,0.006238,1818590,232266000,0.01
20170310,0.006503,0.006546,0.006050,0.006227,3144440,242488000,0.01
20170309,0.006485,0.006606,0.006423,0.006498,2064660,242570000,0.01
20170308,0.006551,0.006776,0.006363,0.006509,3432500,245051000,0.01
20170307,0.006057,0.006577,0.005974,0.006534,2901920,226570000,0.01
20170306,0.006129,0.006221,0.006047,0.006057,1023500,229280000,0.01
20170305,0.006290,0.006389,0.006129,0.006129,1044760,235301000,0.01
20170304,0.006354,0.006497,0.006278,0.006299,1372440,237670000,0.01
20170303,0.005988,0.006346,0.005968,0.006339,2703850,224009000,0.01
20170302,0.005419,0.006217,0.005408,0.005991,3811500,201301000,0.01
20170301,0.005525,0.005547,0.005372,0.005408,1630460,205222000,0.01
20170228,0.005608,0.005631,0.005438,0.005536,1693350,208297000,0.01
20170227,0.005665,0.005696,0.005608,0.005609,641126,210425000,0.01
20170226,0.005664,0.005733,0.005651,0.005671,258373,210392000,0.01
20170225,0.005700,0.005743,0.005628,0.005665,684577,211712000,0.01
20170224,0.005883,0.005919,0.005644,0.005701,1343690,218525000,0.01
20170223,0.005856,0.005943,0.005798,0.005895,750533,216920000,0.01
20170222,0.005849,0.005887,0.005817,0.005860,500712,216670000,0.01
20170221,0.005871,0.005909,0.005735,0.005832,653081,217476000,0.01
20170220,0.005879,0.005949,0.005740,0.005873,880117,217802000,0.01
20170219,0.005589,0.005892,0.005570,0.005878,896856,207033000,0.01
20170218,0.005949,0.006014,0.005427,0.005569,1866850,220370000,0.01
20170217,0.005939,0.006095,0.005872,0.005935,1160600,220014000,0.01
20170216,0.006138,0.006244,0.005988,0.006027,1355840,227363000,0.01
20170215,0.006279,0.006302,0.006095,0.006147,813299,232611000,0.01
20170214,0.006240,0.006352,0.006240,0.006278,671150,231161000,0.01
20170213,0.006267,0.006338,0.006228,0.006251,462843,232161000,0.01
20170212,0.006328,0.006364,0.006269,0.006269,230479,234436000,0.01
20170211,0.006290,0.006395,0.006273,0.006333,334607,232996000,0.01
20170210,0.006367,0.006700,0.006192,0.006289,808768,235873000,0.01
20170209,0.006433,0.006484,0.006193,0.006374,1700680,237091000,0.01
20170208,0.006407,0.007833,0.006402,0.006438,860217,236123000,0.01
20170207,0.006437,0.006509,0.006378,0.006407,945440,237240000,0.01
20170206,0.006439,0.006494,0.006397,0.006450,386766,237318000,0.01
20170205,0.006494,0.006563,0.006403,0.006442,367001,239337000,0.01
20170204,0.006487,0.006528,0.006429,0.006492,314187,239094000,0.01
20170203,0.006466,0.006510,0.006401,0.006474,548263,238302000,0.01
20170202,0.006540,0.006630,0.006381,0.006469,670888,241026000,0.01
20170201,0.006311,0.006642,0.006249,0.006540,1836820,232609000,0.01
20170131,0.006390,0.006411,0.006297,0.006314,661444,235508000,0.01
20170130,0.006402,0.006468,0.006353,0.006381,391822,235961000,0.01
20170129,0.006356,0.006493,0.006287,0.006402,325176,234254000,0.01
20170128,0.006409,0.006419,0.006323,0.006342,241491,236216000,0.01
20170127,0.006685,0.006815,0.006331,0.006415,924745,246404000,0.01
20170126,0.006511,0.007073,0.006425,0.006690,1446950,239951000,0.01
20170125,0.006527,0.006594,0.006490,0.006513,522497,240565000,0.01
20170124,0.006708,0.006718,0.006534,0.006540,509262,247242000,0.01
20170123,0.006718,0.006735,0.006662,0.006697,309838,247604000,0.01
20170122,0.006706,0.006759,0.006653,0.006713,362422,247165000,0.01
20170121,0.006694,0.006824,0.006678,0.006706,553724,246709000,0.01
20170120,0.007032,0.007160,0.006610,0.006675,620052,259186000,0.01
20170119,0.006713,0.007040,0.006671,0.007034,760684,246854000,0.01
20170118,0.006790,0.007125,0.006659,0.006709,1342730,249667000,0.01
20170117,0.006772,0.006848,0.006612,0.006800,1842150,249018000,0.01
20170116,0.006747,0.006836,0.006717,0.006788,699284,248106000,0.01
20170115,0.006867,0.006925,0.006726,0.006726,780822,252519000,0.01
20170114,0.006610,0.006872,0.006585,0.006863,1307810,243056000,0.01
20170113,0.006434,0.006664,0.006396,0.006596,2059340,236592000,0.01
20170112,0.006417,0.006851,0.006351,0.006423,5013190,233170000,0.01
20170111,0.006708,0.006721,0.006312,0.006411,3436270,243761000,0.01
20170110,0.006157,0.006815,0.006148,0.006698,2510530,223720000,0.01
20170109,0.006239,0.006294,0.006127,0.006167,702255,226700000,0.01
20170108,0.006383,0.006383,0.006232,0.006233,554133,231946000,0.01
20170107,0.006351,0.006404,0.006133,0.006366,1351030,230770000,0.01
20170106,0.006197,0.006394,0.006109,0.006315,1746150,225184000,0.01
20170105,0.006572,0.006580,0.006031,0.006201,4058170,238808000,0.01
20170104,0.006385,0.006656,0.006385,0.006570,1642730,232030000,0.01
20170103,0.006290,0.006392,0.006278,0.006386,1014830,228578000,0.01
20170102,0.006386,0.006437,0.006281,0.006311,1046250,232067000,0.01
20170101,0.006523,0.006702,0.006334,0.006368,418978,237032000,0.01
20161231,0.006417,0.006538,0.006387,0.006449,272884,233185000,0.01
20161230,0.006352,0.006455,0.006338,0.006426,1379470,230797000,0.01
20161229,0.006180,0.006354,0.006167,0.006341,1345050,222517000,0.01
20161228,0.006193,0.006336,0.006126,0.006173,2064130,222957000,0.01
20161227,0.006326,0.006326,0.006188,0.006199,2471000,227764000,0.01
20161226,0.006443,0.006481,0.006323,0.006326,1640840,231980000,0.01
20161225,0.006350,0.006453,0.006334,0.006444,2188780,228638000,0.01
